x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-122880,-45056,1276.7653,1,0.57254326,0.42745674,0,0.32784376,436.61624,2544.023,1276.7653
-118784,-45056,318.94006,1,0.39353833,0.60646164,0,0.08687727,106.75093,1370.8717,318.94006
-114688,-45056,192.57666,1,0.22371753,0.7762825,0,0.0077301245,100.16191,366.3398,192.57666
-110592,-45056,171.0655,1,0.10683045,0.8931695,0,0.006323237,109.95929,318.78073,171.0655
-106496,-45056,158.41673,1,0.046607424,0.95339257,0,0.009506716,119.54552,395.58685,158.41673
-102400,-45056,152.47546,1,0.022566993,0.9756257,0.001807332,0.0059928624,114.1036,394.24127,152.47546
-98304,-45056,190.80846,1,0.016499506,0.91827023,0.06523025,0.0023878836,81.00811,628.2944,190.80846
-94208,-45056,193.19275,1,0.009947535,0.9164528,0.07359964,0.012950874,76.78357,615.9726,193.19275
-90112,-45056,184.14351,1,0.0018414356,0.90425235,0.093906224,0.03560341,69.3996,540.6611,184.14351
-86016,-45056,179.55536,1,2.8804463E-05,0.88316923,0.11680198,0.061398316,67.28621,501.17715,179.55536
-81920,-45056,215.30173,1,0,0.87185794,0.12814206,0.12117295,67.577065,568.8548,215.30173
-77824,-45056,430.3417,1,0,0.56380165,0.43619835,0.23993146,76.5475,915.3193,430.3417
-73728,-45056,752.9205,1,0,0,1,0.0208912,497.72168,870.1637,752.9205
-69632,-45056,827.5558,1,0,0,1,0.050615177,623.27075,921.2487,827.5558
-65536,-45056,553.3529,1,0,0,1,0.071651496,474.72943,757.63794,553.3529
-61440,-45056,774.58777,1,0,0,1,0.038972657,677.289,978.9898,774.58777
-57344,-45056,148.41223,0.9985241,0,0.9967321,0.0032678843,0.019493535,121.79444,258.2472,148.41223
-53248,-45056,132.53091,0.99401253,0,1,0,0.0052590505,120.54179,140.94757,132.53091
-49152,-45056,117.262634,0.9868208,0,1,0,0.0045655514,102.7631,128.32388,117.262634
-45056,-45056,112.44096,0.97737396,0,1,0,0.0034957603,95.43176,126.08849,112.44096
