x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
6656,-32256,1104.4199,1,1,0,0,0.692419,-216.00002,4294.4395,1104.4199,2510.2168,0,0,0
7168,-32256,1415.6617,1,1,0,0,0.7059952,-216.00002,4718.065,1415.6617,2643.076,0,0,0
7680,-32256,1743.865,1,1,0,0,0.7119395,-216.00002,5069.843,1743.865,2908.6465,0,0,0
8192,-32256,2241.361,1,1,0,0,1.4757495,-216.00002,5084.499,2241.361,3303.0886,0,0,0
8704,-32256,2926.1006,1,1,0,0,1.6080964,-216.00002,5096.94,2926.1006,3757.3093,0,0,0
9216,-32256,3623.1064,1,1,0,0,1.7141887,-216.00002,5106.7817,3623.1064,4209.1147,0,0,0
9728,-32256,4127.7603,1,1,0,0,0.7388052,-216.00002,4966.5835,4127.7603,4441.306,0,0,0
10240,-32256,4321.0005,1,1,0,0,0.54865843,-216.00002,4725.3735,4321.0005,4418.602,0,0,0
10752,-32256,4410.4033,1,1,0,0,0.085506074,-216.00002,4697.28,4410.4033,4412.6133,0,0,0
11264,-32256,4415.026,1,1,0,0,0.21333006,-216.00002,4698.144,4415.026,4426.231,0,0,0
11776,-32256,4261.4585,1,1,0,0,0.4840681,-216.00002,4689.368,4261.4585,4416.089,0,0,0
12288,-32256,3944.3135,1,1,0,0,0.95837367,-216.00002,4670.624,3944.3135,4379.9883,0,0,0
12800,-32256,3551.742,1,1,0,0,1.1008911,-216.00002,4646.1846,3551.742,4379.193,0,0,0
13312,-32256,2922.455,1,1,0,0,1.0115119,-216.00002,4616.7534,2922.455,4154.258,0,0,0
13824,-32256,2391.498,1,1,0,0,0.98490304,-216.00002,4583.032,2391.498,4089.589,0,0,0
14336,-32256,1838.2045,1,1,0,0,1.0142488,-216.00002,4545.7246,1838.2045,3979.9329,0,0,0
14848,-32256,1344.0538,1,1,0,0,1.0709487,-216.00002,4505.5317,1344.0538,3933.4973,0,0,0
15360,-32256,875.185,1,1,0,0,0.7471948,-216.00002,4463.156,875.185,3785.6504,0,0,0
15872,-32256,510.66818,1,1,0,0,0.662003,-216.00002,4419.301,510.66818,3720.77,0,0,0
16384,-32256,246.93178,1,1,0,0,0.48426384,-216.00002,4374.6685,246.93178,3700.9204,0,0,0
16896,-32256,95.93196,1,1,0,0,0.3134269,-216.00002,4329.9595,95.93196,3673.785,0,0,0
17408,-32256,73.79135,1,1,0,0,0.27823338,-216.00002,4285.8794,73.79135,3652.0195,0,0,0
17920,-32256,179.008,1,1,0,0,0.41087368,-216.00002,4243.1284,179.008,3629.2153,0,0,0
18432,-32256,366.82123,1,1,0,0,0.557771,-216.00002,4202.4087,366.82123,3575.528,0,0,0
18944,-32256,628.4652,1,1,0,0,0.65548396,-216.00002,4164.4243,628.4652,3564.5322,0,0,0
