x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-53760,-55072,2464.0981,1,1,0,0,2.280026,661.55383,3208.2434,2464.0981
-53728,-55072,2416.546,1,1,0,0,1.7755654,696.3463,3208.2434,2416.546
-53696,-55072,2379.114,1,1,0,0,2.4903924,730.95404,3208.2434,2379.114
-53664,-55072,2416.579,1,1,0,0,3.1487598,765.2292,3208.2434,2416.579
-53632,-55072,2435.1765,1,1,0,0,3.3215342,799.02856,3208.2434,2435.1765
-53600,-55072,2465.27,1,1,0,0,3.346393,832.2306,3208.2434,2465.27
-53568,-55072,2477.7007,1,1,0,0,3.237735,864.7095,3208.2434,2477.7007
-53536,-55072,2503.7354,1,1,0,0,3.2576451,896.3699,3208.2434,2503.7354
-53504,-55072,2564.622,1,1,0,0,3.1802206,927.11383,3208.2434,2564.622
-53472,-55072,2571.534,1,1,0,0,2.1902246,956.85706,3208.2434,2571.534
-53440,-55072,2540.9897,1,1,0,0,2.7913132,985.52454,3208.2434,2540.9897
-53408,-55072,2483.2898,1,1,0,0,1.6036388,1013.05597,3208.2434,2483.2898
-53376,-55072,2503.1523,1,1,0,0,2.2281706,1039.3915,3208.2434,2503.1523
-53344,-55072,2535.5178,1,1,0,0,2.2104192,1064.4982,3208.2434,2535.5178
-53312,-55072,2543.0146,1,1,0,0,2.238577,1088.3386,3208.2434,2543.0146
-53280,-55072,2522.8418,1,1,0,0,2.404401,1110.8904,3208.2434,2522.8418
-53248,-55072,2494.4934,1,1,0,0,2.198392,1132.1378,3208.2434,2494.4934
-57344,-55040,877.70026,0.99999535,1,0,0,5.1906238,-2.5908747,2694.7249,877.70026
-57312,-55040,859.24457,0.99999994,1,0,0,5.1352205,-1.9220074,2696.8838,859.24457
-57280,-55040,871.1247,1,1,0,0,5.1646514,-1.2325764,2699.3472,871.1247
-57248,-55040,874.86865,1,1,0,0,5.088877,-0.52257687,2702.1113,874.86865
-57216,-55040,857.7346,1,1,0,0,5.288672,0.20797056,2705.1736,857.7346
-57184,-55040,831.40564,1,1,0,0,4.6201077,0.95942074,2708.531,831.40564
-57152,-55040,775.5356,1,1,0,0,4.3839774,1.7315141,2712.1804,775.5356
-57120,-55040,851.0158,1,1,0,0,4.953868,2.524874,2716.12,851.0158
-57088,-55040,925.0183,1,1,0,0,5.0728283,3.3395247,2720.3477,925.0183
-57056,-55040,998.13885,1,1,0,0,5.4395547,4.175737,2724.8599,998.13885
-57024,-55040,1021.25305,1,1,0,0,6.287787,5.033804,2729.6545,1021.25305
-56992,-55040,1024.7054,1,1,0,0,5.9113736,5.9140544,2734.7297,1024.7054
-56960,-55040,1058.4028,1,1,0,0,4.8457375,6.816799,2740.0837,1058.4028
-56928,-55040,1082.2668,1,1,0,0,4.860831,7.742442,2745.7131,1082.2668
-56896,-55040,1092.1205,1,1,0,0,5.2109804,8.691312,2751.617,1092.1205
-56864,-55040,1082.3422,1,1,0,0,5.438949,9.663883,2757.7932,1082.3422
-56832,-55040,1046.1716,1,1,0,0,5.68613,10.66065,2764.2402,1046.1716
-56800,-55040,1000.3748,1,1,0,0,5.051345,11.681896,2770.9556,1000.3748
-56768,-55040,1019.8394,1,1,0,0,4.273779,12.728119,2777.9363,1019.8394
-56736,-55040,1083.7008,1,1,0,0,3.5764089,13.7999325,2785.1829,1083.7008
-56704,-55040,1163.5533,1,1,0,0,3.2789128,14.89785,2792.6936,1163.5533
-56672,-55040,1246.6211,1,1,0,0,3.3714716,16.022367,2800.4658,1246.6211
-56640,-55040,1341.17,1,1,0,0,3.1670647,17.174,2808.4983,1341.17
-56608,-55040,1414.2635,1,1,0,0,2.6268878,18.353382,2816.7903,1414.2635
-56576,-55040,1469.588,1,1,0,0,2.5329916,19.5608,2825.338,1469.588
-56544,-55040,1515.8165,1,1,0,0,2.2108545,20.797174,2834.1423,1515.8165
-56512,-55040,1550.7717,1,1,0,0,3.0073273,22.063017,2843.2014,1550.7717
-56480,-55040,1601.3685,1,1,0,0,3.1866379,23.358875,2852.5134,1601.3685
-56448,-55040,1574.807,1,1,0,0,2.5967472,24.685272,2862.0764,1574.807
-56416,-55040,1545.3273,1,1,0,0,1.9156862,26.042938,2871.8904,1545.3273
-56384,-55040,1510.5983,1,1,0,0,2.1488004,27.4322,2881.951,1510.5983
-56352,-55040,1478.5288,1,1,0,0,2.133394,28.854176,2892.2607,1478.5288
-56320,-55040,1455.1139,1,1,0,0,1.3262445,30.30916,2902.8164,1455.1139
-56288,-55040,1457.1305,1,1,0,0,2.2427115,31.797703,2913.6157,1457.1305
-56256,-55040,1500.1182,1,1,0,0,2.362431,33.320683,2924.6592,1500.1182
-56224,-55040,1491.6545,1,1,0,0,2.8534827,34.87824,2935.942,1491.6545
-56192,-55040,1454.3939,1,1,0,0,3.6394649,36.471485,2947.466,1454.3939
-56160,-55040,1491.4275,1,1,0,0,3.8669152,38.10088,2959.2295,1491.4275
-56128,-55040,1581.7139,1,1,0,0,2.0147252,39.766823,2971.2288,1581.7139
-56096,-55040,1618.1736,1,1,0,0,1.3925093,41.470028,2983.4639,1618.1736
-56064,-55040,1616.5089,1,1,0,0,1.5633662,43.211037,2995.9326,1616.5089
-56032,-55040,1625.7559,1,1,0,0,1.0355544,44.99011,3008.6309,1625.7559
-56000,-55040,1652.3306,1,1,0,0,0.87402546,46.8083,3021.5613,1652.3306
-55968,-55040,1685.1075,1,1,0,0,1.3183546,48.66588,3034.7197,1685.1075
-55936,-55040,1733.4541,1,1,0,0,1.79393,50.56343,3048.1055,1733.4541
-55904,-55040,1803.6365,1,1,0,0,2.6171079,52.5013,3061.715,1803.6365
-55872,-55040,1896.4602,1,1,0,0,1.4698073,54.48333,3075.5479,1896.4602
-55840,-55040,1819.0267,1,1,0,0,4.256358,56.516872,3089.5981,1819.0267
-55808,-55040,1723.1549,1,1,0,0,1.4852558,58.603508,3103.8691,1723.1549
-55776,-55040,1721.6793,1,1,0,0,0.40260518,60.743412,3118.3562,1721.6793
-55744,-55040,1733.4518,1,1,0,0,0.14397626,62.937073,3133.0574,1733.4518
-55712,-55040,1679.1094,1,1,0,0,2.6399345,65.18475,3147.9692,1679.1094
-55680,-55040,1703.9065,1,1,0,0,3.34693,67.48709,3163.0906,1703.9065
-55648,-55040,1791.7869,1,1,0,0,2.111557,69.84391,3178.4153,1791.7869
-55616,-55040,1835.1464,1,1,0,0,2.3976014,72.25653,3193.947,1835.1464
-55584,-55040,1888.4288,1,1,0,0,2.766114,74.74013,3208.2434,1888.4288
-55552,-55040,1944.6116,1,1,0,0,1.8962406,77.43541,3208.2434,1944.6116
-55520,-55040,1967.3486,1,1,0,0,1.0655118,80.18802,3208.2434,1967.3486
-55488,-55040,1971.42,1,1,0,0,1.75654,82.99781,3208.2434,1971.42
-55456,-55040,2010.7799,1,1,0,0,0.30367535,85.86472,3208.2434,2010.7799
-55424,-55040,1969.511,1,1,0,0,1.1271157,88.78952,3208.2434,1969.511
-55392,-55040,1995.4357,1,1,0,0,1.7852385,91.77206,3208.2434,1995.4357
-55360,-55040,2024.4193,1,1,0,0,0.8080613,94.81215,3208.2434,2024.4193
-55328,-55040,1982.7544,1,1,0,0,1.9294775,97.90989,3208.2434,1982.7544
-55296,-55040,1919.1919,1,1,0,0,2.2188575,101.064995,3208.2434,1919.1919
-55264,-55040,1871.1472,1,1,0,0,0.8771281,104.27701,3208.2434,1871.1472
-55232,-55040,1899.3379,1,1,0,0,1.7680602,107.546715,3208.2434,1899.3379
-55200,-55040,1945.8541,1,1,0,0,0.77177733,110.87333,3208.2434,1945.8541
-55168,-55040,1943.8281,1,1,0,0,0.7161998,114.25648,3208.2434,1943.8281
-55136,-55040,1911.0822,1,1,0,0,1.6659498,117.6961,3208.2434,1911.0822
-55104,-55040,1856.8801,1,1,0,0,1.5983702,121.19171,3208.2434,1856.8801
-55072,-55040,1850.9727,1,1,0,0,0.9081455,124.74227,3208.2434,1850.9727
-55040,-55040,1881.506,1,1,0,0,1.2206938,128.34819,3208.2434,1881.506
-55008,-55040,1919.093,1,1,0,0,1.4130148,132.00859,3208.2434,1919.093
-54976,-55040,1917.8546,1,1,0,0,1.8038691,135.72273,3208.2434,1917.8546
-54944,-55040,1854.7838,1,1,0,0,1.7559779,139.4901,3208.2434,1854.7838
-54912,-55040,1816.4497,1,1,0,0,1.6643397,143.31001,3208.2434,1816.4497
-54880,-55040,1804.9982,1,1,0,0,1.8415197,147.18073,3208.2434,1804.9982
-54848,-55040,1892.3003,1,1,0,0,2.3348453,151.10294,3208.2434,1892.3003
-54816,-55040,1951.0472,1,1,0,0,1.6857203,155.07477,3208.2434,1951.0472
-54784,-55040,1989.4548,1,1,0,0,0.5533861,159.09555,3208.2434,1989.4548
-54752,-55040,2001.1973,1,1,0,0,1.1347893,163.16383,3208.2434,2001.1973
-54720,-55040,2043.5896,1,1,0,0,1.4620384,167.27896,3208.2434,2043.5896
-54688,-55040,2095.63,1,1,0,0,1.756041,171.43903,3208.2434,2095.63
-54656,-55040,2150.1692,1,1,0,0,1.5828465,175.64369,3208.2434,2150.1692
-54624,-55040,2192.385,1,1,0,0,1.1620243,179.89122,3208.2434,2192.385
-54592,-55040,2220.0632,1,1,0,0,1.0234274,184.1801,3208.2434,2220.0632
-54560,-55040,2239.5007,1,1,0,0,1.3426226,188.50905,3208.2434,2239.5007
