startX,startY,startZ,endX,endY,endZ,startRadius,endRadius
-142206.5,-103252.33,0,-142339.89,-103393.89,0,110.3126,144.64903
-142327.22,-101615.73,0,-142306.52,-101754.76,0,88.0279,96.974976
-142320.84,-101477.555,0,-142327.22,-101615.73,0,86.068794,88.0279
-142312.52,-101342.55,0,-142320.84,-101477.555,0,87.2326,86.068794
-142314.92,-101212.36,0,-142312.52,-101342.55,0,87.15201,87.2326
-142133.1,-103157.38,0,-142206.5,-103252.33,0,107.99579,110.3126
-142074.98,-103053.76,0,-142133.1,-103157.38,0,101.760956,107.99579
-142008.33,-102941.18,0,-142074.98,-103053.76,0,92.242485,101.760956
-141925.12,-102820.19,0,-142008.33,-102941.18,0,84.91745,92.242485
-141840.19,-102692.56,0,-141925.12,-102820.19,0,86.184654,84.91745
-141784.12,-102560.9,0,-141840.19,-102692.56,0,98.174965,86.184654
-141857.73,-102294.7,0,-141786.45,-102427.766,0,131.58667,116.30668
-141981.73,-102161.82,0,-141857.73,-102294.7,0,136.13896,131.58667
-142121.81,-102028.15,0,-141981.73,-102161.82,0,128.07312,136.13896
-142238.2,-101892.56,0,-142121.81,-102028.15,0,112.31388,128.07312
-142306.52,-101754.76,0,-142238.2,-101892.56,0,96.974976,112.31388
-141786.45,-102427.766,0,-141784.12,-102560.9,0,116.30668,98.174965
-127806.24,-101445.27,0,-127690.414,-101318.92,0,36.881348,40.181667
-127690.414,-101318.92,0,-127554.39,-101203.36,0,40.181667,42.561806
-127554.39,-101203.36,0,-127417.22,-101085.195,0,42.561806,45.35545
-127417.22,-101085.195,0,-127299.39,-100949.836,0,45.35545,50.44528
-127299.39,-100949.836,0,-127210.48,-100791.055,0,50.44528,59.13467
-127210.48,-100791.055,0,-127142.555,-100615.945,0,59.13467,71.123055
-127142.555,-100615.945,0,-127073.62,-100442.31,0,71.123055,84.2451
-127073.62,-100442.31,0,-126979.51,-100289.59,0,84.2451,95.25314
-126979.51,-100289.59,0,-126847.68,-100168.414,0,95.25314,101.32882
-126847.68,-100168.414,0,-126684.87,-100074.66,0,101.32882,101.54141
-126589.79,-130133.49,0,-126748.48,-130167.31,0,121.27934,134.20645
-126429.63,-130120.69,0,-126589.79,-130133.49,0,113.71056,121.27934
-126270.64,-130112.83,0,-126429.63,-130120.69,0,112.519066,113.71056
-126115.09,-130097.79,0,-126270.64,-130112.83,0,115.91126,112.519066
