x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-57344,-118784,1453.3376,0.89544415,0.78886545,0.21113455,0,0.8644301,499.62476,2525.8025,1453.3376
-53248,-118784,2820.8667,0.99312556,0.99943805,0.0005619526,0,0.6377356,1938.7506,2909.5898,2820.8667
-49152,-118784,2141.6147,1,1,0,0,0.11162569,1464.3182,2912.5635,2141.6147
-45056,-118784,2430.9854,1,1,0,0,0.56654364,1728.5018,2912.5635,2430.9854
-40960,-118784,1454.0325,1,1,0,0,1.7153702,414.5111,2160.8765,1454.0325
-36864,-118784,2747.0396,1,1,0,0,0.7351634,1973.5234,2896.3442,2747.0396
-32768,-118784,1626.8962,1,1,0,0,0.016720446,441.94437,2245.849,1626.8962
-28672,-118784,2446.7134,1,1,0,0,0.3814554,1739.2838,2912.5635,2446.7134
-24576,-118784,2249.725,1,1,0,0,0.19732141,1615.1643,2912.5635,2249.725
-20480,-118784,2123.2136,1,1,0,0,0.1908086,1421.9255,2912.5635,2123.2136
-16384,-118784,2056.4597,1,1,0,0,0.1801761,1100.1439,2851.9797,2056.4597
-12288,-118784,1998.3503,1,1,0,0,0.31578043,1121.5933,2837.732,1998.3503
-8192,-118784,2046.0383,1,1,0,0,0.46270913,1143.9656,2869.9094,2046.0383
-4096,-118784,1964.2599,1,1,0,0,0.5619605,862.71265,2757.6562,1964.2599
0,-118784,395.6729,1,1,0,0,0.040616848,285.86743,627.7555,395.6729
4096,-118784,433.85037,1,1,0,0,0.038815845,293.7448,1082.9719,433.85037
8192,-118784,502.17053,1,1,0,0,0.15668623,321.3652,1640.2885,502.17053
12288,-118784,597.66516,1,0.3804437,0.61754125,0.0020150542,0.47374815,107.41257,1584.959,597.66516
16384,-118784,126.155914,1,0,1,0,0.0019049753,121.310074,132.06963,126.155914
20480,-118784,131.40323,1,0,1,0,0.0022247457,126.75954,136.10732,131.40323
24576,-118784,136.65056,1,0,1,0,0.00033675643,132.01874,141.28238,136.65056
28672,-118784,143.3184,1,0,1,0,0.0024469171,138.68657,147.95023,143.3184
32768,-118784,149.98624,1,0,1,0,2.2492364E-05,145.35442,153.90721,149.98624
36864,-118784,146.33273,1,0,1,0,0.0015782571,140.88591,156.63979,146.33273
40960,-118784,869.4835,1,0,0.013908684,0.9860913,0.11186709,436.45755,1025.4183,869.4835
45056,-118784,864.63916,1,0,0,1,0.022095941,677.95856,975.9365,864.63916
49152,-118784,615.04315,1,0,0,1,0.028957477,530.70337,819.3282,615.04315
53248,-118784,853.69684,1,0.17830795,0,0.82169205,0.23335814,397.27148,1851.1711,853.69684
57344,-118784,2464.995,0.99455816,0.9996472,0,0.0003527999,1.0240792,1726.2616,2914.4956,2464.995
61440,-118784,1941.8423,0.9148228,0.92282575,0,0.07717425,0.2557816,1249.8962,2687.7556,1941.8423
65536,-118784,962.797,0.7621833,0.53652096,0,0.46347904,0.33520782,406.71017,1742.2949,962.797
69632,-118784,132.4736,0.56806517,0.050549015,0,0.94945097,0.099387996,-45.12453,460.64383,132.4736
73728,-118784,-212.7023,0.36519006,0,0,1,0.08769198,-358.9138,-59.182034,-212.7023
77824,-118784,-603.45435,0.18516189,0,0.23295677,0.76704323,0.07639364,-717.1665,-475.05728,-603.45435
81920,-118784,-841.2897,0.056162033,0,0.47267938,0.5273206,0.04649325,-896.2368,-755.86066,-841.2897
86016,-118784,-979.6293,0.00087741495,0,0.18017209,0.8198279,0.020184811,-996.28595,-954.209,-979.6293
90112,-118784,-1042.8855,0,0,0,1,0.015309674,-1058.7479,-1027.1627,-1042.8855
94208,-118784,-1103.6211,0,0,0,1,0.015023385,-1120.0219,-1087.36,-1103.6211
98304,-118784,-1162.2534,0,0,0,1,0.014518369,-1179.1571,-1145.4891,-1162.2534
102400,-118784,-1217.7874,0,0,0,1,0.013789439,-1235.1539,-1200.5604,-1217.7874
